method,n_samples,point_id,x,y,rating,parent_asin
pacmap,10000,134,-2.344267,-8.290042,4.0,B084ZJFNKN
pacmap,10000,135,-0.4314732,-10.184631,5.0,B0B3T4JWN9
pacmap,10000,136,-3.1509495,-12.233735,4.0,B07S5JVP78
pacmap,10000,137,-0.7147821,-10.019097,5.0,B0935ZDCYD
pacmap,10000,138,-2.8553085,7.65599,5.0,B075LX7S6B
pacmap,10000,139,5.9251256,1.0471524,5.0,B001L5SN5M
pacmap,10000,140,-0.10124362,7.577611,5.0,B000WOIFO2
pacmap,10000,141,-2.9167821,-12.128483,5.0,B00365EB3I
pacmap,10000,142,2.9459069,3.8189425,4.0,B07XZ1YDKP
pacmap,10000,143,-9.00647,-3.8491764,1.0,B09CD8GVY5
pacmap,10000,144,-2.590086,0.10631129,1.0,B09V28P31X
pacmap,10000,145,-1.1857307,1.6056759,5.0,B01D0PVYH4
pacmap,10000,146,-0.97992414,-11.4017725,5.0,B017SJKHIK
pacmap,10000,147,3.950963,1.723847,5.0,B0BWNQZT64
pacmap,10000,148,4.4555435,-0.40516475,5.0,B08F9ZCTCL
pacmap,10000,149,-2.4893947,8.531667,5.0,B08F9NJMW7
pacmap,10000,150,-3.16859,-10.875135,5.0,B01L2VGEQE
pacmap,10000,151,-0.77046543,-9.924072,5.0,B0BW4PFM58
pacmap,10000,152,6.7549996,3.1740487,1.0,B00MNB1OD6
pacmap,10000,153,2.5150473,4.633531,5.0,B00TIRFCXQ
pacmap,10000,154,-3.4064264,-4.508471,4.0,B08N51H3LB
pacmap,10000,155,1.4506834,2.3997793,5.0,B09KRX2QJC
pacmap,10000,156,-1.9732399,7.0373282,5.0,B09V28Y3HH
pacmap,10000,157,-6.31291,-5.5336623,5.0,B0C5XK6534
pacmap,10000,158,3.8270605,1.0916914,4.0,B0BTHV3YSV
pacmap,10000,159,1.7456838,2.906992,5.0,B0BRKGSJKH
pacmap,10000,160,5.8127317,6.7610164,5.0,B00JQZJ4OS
pacmap,10000,161,6.204669,-0.58880407,5.0,B08BJWB991
pacmap,10000,162,-6.739514,-4.936364,5.0,B09JNRLN4W
pacmap,10000,163,-2.2753515,9.080374,5.0,B07HHY1MWS
pacmap,10000,164,-2.1148286,2.0825114,4.0,B00IYM0Y2A
pacmap,10000,165,-2.5249536,9.192276,5.0,B01HNL545Y
pacmap,10000,166,3.2380679,3.7269208,5.0,B08RJJ97VW
pacmap,10000,167,19.409517,12.072362,5.0,B01KXHYDXO
pacmap,10000,168,5.868414,6.8224344,2.0,B071KJ97ZL
pacmap,10000,169,5.939317,6.788202,1.0,B07QWP1RYY
pacmap,10000,170,5.211758,0.42225465,5.0,B0772SXNSC
pacmap,10000,171,3.951998,4.2349405,3.0,B08W69YRFB
pacmap,10000,172,6.171336,2.2076378,5.0,B073J9QWKY
pacmap,10000,173,6.142645,2.043261,5.0,B073M1NGHJ
pacmap,10000,174,2.5703688,4.575149,5.0,B0B8N1CQD1
pacmap,10000,175,0.4242308,-4.4506664,5.0,B085XZGVN5
pacmap,10000,176,-0.39882421,-5.7189074,4.0,B09GV31691
pacmap,10000,177,2.3845165,0.23074734,4.0,B09KPLV3WD
pacmap,10000,178,0.056801617,2.650996,5.0,B093YD69JB
pacmap,10000,179,-7.10155,2.0136817,5.0,B09KM3BZSS
pacmap,10000,180,-2.4634893,-9.012974,2.0,B0992TJFM3
pacmap,10000,181,1.1156126,5.269358,3.0,B07ZWCTNJH
pacmap,10000,182,-0.70214283,-9.727663,5.0,B07VKFSLKN
pacmap,10000,183,-0.70345443,-9.723194,5.0,B00MJ1YR8Y
pacmap,10000,184,0.12977491,2.7864888,4.0,B08ZZYS2P3
pacmap,10000,185,-1.1027088,-10.157357,5.0,B007JYZ3BG
pacmap,10000,186,-2.2602315,0.39074644,1.0,B08L1N8TG9
pacmap,10000,187,-0.15909745,-0.701152,5.0,B07G95FFN3
pacmap,10000,188,6.3207493,3.591588,5.0,B083WD2J3F
pacmap,10000,189,2.117272,3.54034,3.0,B08TTVLTWT
pacmap,10000,190,3.3420496,5.003297,5.0,B095KG3VZG
pacmap,10000,191,-5.3341084,2.979439,4.0,B088DJQ2PQ
pacmap,10000,192,5.0351562,0.044895213,1.0,B00UVSJU4S
pacmap,10000,193,9.7607355,-3.702819,5.0,B0BJ13Q5JG
pacmap,10000,194,-1.7548659,4.438651,5.0,B07QQPH27F
pacmap,10000,195,0.3937422,-0.82409096,5.0,B00PYG7LH0
pacmap,10000,196,-0.7664298,-11.188152,5.0,B07S764D9V
pacmap,10000,197,-2.0596905,-4.5568132,5.0,B071WRSYML
pacmap,10000,198,0.18340936,8.184848,5.0,B00BKX75YA
pacmap,10000,199,-0.40691715,6.9440103,4.0,B09FN58JBR
pacmap,10000,200,-7.1639204,1.6280355,5.0,B0032GU1LW
pacmap,10000,201,-3.1818807,-11.940612,3.0,B0B9HR3T4B
pacmap,10000,202,-1.7126151,-8.572294,5.0,B07LC6VRD6
pacmap,10000,203,2.0749729,2.2200553,4.0,B01KUEGE1E
pacmap,10000,204,3.1800888,2.2686586,5.0,B08KGQHF67
pacmap,10000,205,-7.0068917,-3.7356029,5.0,B0C9DP86HZ
pacmap,10000,206,-1.1204096,6.2607803,5.0,B089W47DTX
pacmap,10000,207,-8.148441,7.798102,5.0,B00EQ94566
pacmap,10000,208,-0.89363843,8.269236,5.0,B07SPFR8VB
pacmap,10000,209,-7.2243295,1.6456584,5.0,B00KQQK87S
pacmap,10000,210,2.2853847,-8.848204,5.0,B07KTYJ769
pacmap,10000,211,4.5155554,0.8197974,3.0,B06X95BTH4
pacmap,10000,212,4.032115,2.63239,5.0,B005L38VRU
pacmap,10000,213,-0.81074864,-9.799665,5.0,B00V3CSE4I
pacmap,10000,214,-1.4300668,-4.899014,3.0,B003MVYTBU
pacmap,10000,215,5.7878146,-0.33548754,5.0,B006R9O2PC
pacmap,10000,216,6.525442,-1.3295096,5.0,B00D8XNU6C
pacmap,10000,217,2.1290743,2.3678386,5.0,B00E0ISVLI
pacmap,10000,218,1.9837565,3.6055136,5.0,B08HC6J3H1
pacmap,10000,219,-3.8395634,8.573686,3.0,B07RJZPTLX
pacmap,10000,220,2.837416,6.9863677,5.0,B09DTP4L96
pacmap,10000,221,3.4603357,0.21651255,5.0,B004M5MVNS
pacmap,10000,222,-1.0505215,8.606991,5.0,B008I636D6
pacmap,10000,223,5.254093,0.3310357,1.0,B072LX4LTV
pacmap,10000,224,-6.2009816,7.6986737,5.0,B0068LWHPQ
pacmap,10000,225,-8.809019,-4.7059884,5.0,B08JYY4FDG
pacmap,10000,226,-0.44992533,-10.768625,1.0,B09Q5BNT76
pacmap,10000,227,6.5990763,1.9846123,5.0,B08FRLCF2W
pacmap,10000,228,-0.67644525,-10.2477865,3.0,B09Q5BNT76
pacmap,10000,229,6.6796293,3.382899,1.0,B07FP8VLXS
pacmap,10000,230,-0.22157829,6.4500294,1.0,B09GLQ2PFV
pacmap,10000,231,4.870634,-0.23680234,1.0,B09KTMJVJW
pacmap,10000,232,-0.9556215,-11.04474,4.0,B08PNW6WGX
pacmap,10000,233,0.51076263,-6.30129,5.0,B0791TX5P5
pacmap,10000,234,6.697703,3.4309464,5.0,B07VYM342S
pacmap,10000,235,-2.3700006,-12.041392,2.0,B00IYA2SMQ
pacmap,10000,236,-2.944123,-12.710448,5.0,B07S764D9V
pacmap,10000,237,0.37249112,-8.030966,4.0,B00B20M8CU
pacmap,10000,238,-7.142006,-3.062399,5.0,B0C2PTV9ZW
pacmap,10000,239,3.6195867,4.1595225,5.0,B07X4854MR
pacmap,10000,240,8.249758,-2.5886936,5.0,B0BBMN8HMM
pacmap,10000,241,-7.304905,-2.1836624,1.0,B09CFY36RN
pacmap,10000,242,6.784306,0.57759845,5.0,B08FZPS1N1
pacmap,10000,243,7.575347,0.10992571,5.0,B00L1KFWSI
pacmap,10000,244,2.6656716,-1.8257403,1.0,B00007AP2O
pacmap,10000,245,3.8685563,1.8008738,5.0,B00KMFN8E8
pacmap,10000,246,6.940014,1.3120512,5.0,B004WX0XP8
pacmap,10000,247,-0.5655605,-1.4601033,1.0,B0BVY4JVNG
pacmap,10000,248,7.0075655,4.6474113,5.0,B075X8471B
pacmap,10000,249,16.304852,17.219736,5.0,B01D2WRSF2
pacmap,10000,250,-3.1178668,-10.598689,5.0,B0C2BVCBRV
pacmap,10000,251,-8.166069,7.785682,5.0,B0BBFFXWVH
pacmap,10000,252,0.12601642,4.6592755,4.0,B0997HW4JP
pacmap,10000,253,-2.3216493,9.133732,5.0,B0B19M78LS
pacmap,10000,254,0.10032738,-7.4439015,5.0,B092D3LR5M
pacmap,10000,255,0.2496436,-7.8474846,5.0,B08SW8DMM5
pacmap,10000,256,0.16274321,-7.6304774,5.0,B08K3FS8VJ
pacmap,10000,257,-8.178407,7.883472,5.0,B08LYQ7MBZ
pacmap,10000,258,-7.426542,-3.2730417,5.0,B08G56K774
pacmap,10000,259,-8.084676,7.8000417,5.0,B089DZNCZJ
pacmap,10000,260,-7.2866173,7.780529,5.0,B09Y37DKJV
pacmap,10000,261,-3.0394926,-4.511416,5.0,B08CKSDF3M
pacmap,10000,262,-7.352128,-3.2591012,5.0,B09CYHT3VK
pacmap,10000,263,0.21707876,21.08036,4.0,B08735Q7LS
pacmap,10000,264,-7.4075613,-3.576945,5.0,B08NPZ574Z
pacmap,10000,265,-0.9580078,-9.442377,5.0,B085M686ST
pacmap,10000,266,-2.9516559,-12.01757,4.0,B082CJ19WL
pacmap,10000,267,-0.5874007,-9.870978,5.0,B081STV3XJ
pacmap,10000,268,-7.7332926,-3.196408,5.0,B095LLDH4H
pacmap,10000,269,-2.1643317,2.23516,5.0,B07JGKCKKR
pacmap,10000,270,-7.283822,-5.8635745,5.0,B07DTRYMQQ
pacmap,10000,271,-8.213249,7.749018,4.0,B0787GLJNQ
pacmap,10000,272,-3.0003312,-11.446669,5.0,B074QQP2T2
pacmap,10000,273,2.7823267,-8.743329,4.0,B075QC3TZY
pacmap,10000,274,-0.9511411,8.590279,5.0,B0719QH4JP
pacmap,10000,275,1.9692179,7.5995173,5.0,B01MREKZDP
pacmap,10000,276,2.7138522,-8.791552,3.0,B01HCVG51M
pacmap,10000,277,0.23818213,21.029415,4.0,B012D4IEUI
pacmap,10000,278,-1.8574046,-3.8572817,1.0,B00YEX1Y1S
pacmap,10000,279,-1.2198263,-9.184309,5.0,B01MQGLIKL
pacmap,10000,280,-2.687408,1.2827108,4.0,B000LY1UMC
pacmap,10000,281,-2.8242068,1.4594156,5.0,B004WMSV76
pacmap,10000,282,-8.22345,7.7835894,5.0,B005J7Y98I
pacmap,10000,283,-2.660353,-0.77772146,5.0,B00KTCN43E
pacmap,10000,284,3.228304,2.7065997,4.0,B019CB11IM
pacmap,10000,285,0.49533343,2.1693585,5.0,B00BTVSUNI
pacmap,10000,286,-7.0092587,1.5102142,4.0,B00WHEUS22
pacmap,10000,287,-7.0749717,-3.3740528,5.0,B003XNSBXY
pacmap,10000,288,-0.17240469,-7.454802,4.0,B00ENY0ZLS
pacmap,10000,289,-1.7749251,8.493788,4.0,B00IHVNMYK
pacmap,10000,290,-8.309177,7.9488497,3.0,B00GXXJF72
pacmap,10000,291,0.12057684,2.7306385,5.0,B00DLKE8C2
pacmap,10000,292,-0.83478737,-9.620199,5.0,B00C27S0M4
pacmap,10000,293,-2.832526,1.392661,3.0,B00ARDJ5BU
pacmap,10000,294,-2.3064532,9.044408,4.0,B008HK3U6Q
pacmap,10000,295,-1.1155055,6.6729503,4.0,B007Q8GOGI
pacmap,10000,296,-2.3030133,9.209023,4.0,B009WZRCO6
pacmap,10000,297,-2.833223,-12.125839,4.0,B0046W5EQI
pacmap,10000,298,-2.9079463,9.114264,3.0,B008ULPDIK
pacmap,10000,299,-3.5701358,8.395763,5.0,B008GFRBBW
pacmap,10000,300,-2.7098627,1.6407646,4.0,B00QU5CR6E
pacmap,10000,301,-2.725981,-8.062548,2.0,B00XIUKJDW
pacmap,10000,302,-0.7435768,-9.947611,5.0,B008DF53W4
pacmap,10000,303,-2.8613079,1.6453993,4.0,B00A4QXIRM
pacmap,10000,304,-1.1358783,-8.432191,5.0,B007GFX798
pacmap,10000,305,-5.9539723,7.5774875,5.0,B003VAGXZC
pacmap,10000,306,-0.78169477,-9.551243,4.0,B005OB1TU0
pacmap,10000,307,-0.860148,-9.070216,3.0,B004TPJKEY
pacmap,10000,308,-1.0599122,-9.003118,4.0,B005K69PLE
pacmap,10000,309,-2.0969675,7.693739,4.0,B005NHR6MU
pacmap,10000,310,-2.1339555,-9.2537155,2.0,B004DNWCZ6
pacmap,10000,311,-1.7189684,8.500608,5.0,B0058GAOO8
pacmap,10000,312,-2.9989583,1.3940898,5.0,B0020HRE1Y
pacmap,10000,313,-5.2364335,1.2559674,5.0,B00305GHAE
pacmap,10000,314,0.93277407,-0.4062907,5.0,B00XI3MMMA
pacmap,10000,315,-1.7386187,-9.192756,4.0,B0035JJJPK
pacmap,10000,316,2.4034712,7.8115077,4.0,B00BWH2SWI
pacmap,10000,317,-6.117451,-0.7834802,4.0,B0032AN4N0
pacmap,10000,318,-2.79684,1.251151,5.0,B001Q9F0BS
pacmap,10000,319,-2.5224297,0.04796338,5.0,B002GP7ZT6
pacmap,10000,320,-6.5575194,7.657483,5.0,B002CWZ29S
pacmap,10000,321,-7.5978765,7.5212398,5.0,B001VFUN82
pacmap,10000,322,-3.644388,0.80797064,5.0,B0023B14TK
pacmap,10000,323,-2.614504,1.8131484,4.0,B001DQRBSY
pacmap,10000,324,-6.014558,-0.9767971,5.0,B000V2MK00
pacmap,10000,325,-0.02646749,7.8458714,4.0,B000WOGA6C
pacmap,10000,326,-1.606494,-3.7491617,5.0,B00KSBB7EY
pacmap,10000,327,5.002781,2.1812208,5.0,B00INZSFUG
pacmap,10000,328,-1.1217713,-9.507784,5.0,B078G91T8X
pacmap,10000,329,2.4180257,8.177072,5.0,B01M2BIW94
pacmap,10000,330,8.16746,5.6446986,5.0,B0B7XZB7V1
pacmap,10000,331,8.138971,5.611521,5.0,B08M5KCX78
pacmap,10000,332,-0.9461208,-9.83516,5.0,B0C4DTCKS5
pacmap,10000,333,-10.610193,-3.227719,4.0,B078PFDHN4
pacmap,10000,334,2.816327,-8.800665,1.0,B07MKN9Q5B
pacmap,10000,335,-1.4737934,-0.084100686,1.0,B07G5ZG3Q4
pacmap,10000,336,-1.8032682,0.057185594,1.0,B07G5YXYFL
pacmap,10000,337,2.5282273,7.538571,2.0,B07X92YR8W
pacmap,10000,338,1.416942,-9.186428,5.0,B07456BG8N
pacmap,10000,339,-8.299371,-4.730632,4.0,B012BN15LQ
pacmap,10000,340,-2.6431038,-11.970387,4.0,B0756T7R5T
pacmap,10000,341,-0.11576348,7.127886,5.0,B0833NKK5K
pacmap,10000,342,-5.11638,3.8181946,5.0,B00KL2TENQ
pacmap,10000,343,-2.8829858,-9.221989,4.0,B008DWJ4KY
pacmap,10000,344,-0.76600176,-9.628528,5.0,B01MQJ2XE6
pacmap,10000,345,-0.72535086,-9.421573,5.0,B00009WBYL
pacmap,10000,346,-1.0463538,-10.381347,4.0,B0009X3JBU
pacmap,10000,347,-0.9252573,-10.029818,4.0,B07CG8G732
pacmap,10000,348,-0.33275458,-5.8271813,4.0,B07R8L532P
pacmap,10000,349,-1.553318,-4.711298,5.0,B0076GEMGO
pacmap,10000,350,-2.0474937,-3.7909076,5.0,B0078YGN34
pacmap,10000,351,-0.7810021,-9.033129,5.0,B009HB2USI
pacmap,10000,352,-0.90700066,1.5164279,4.0,B004GJ0EEI
pacmap,10000,353,-3.853814,-5.0224237,4.0,B003L1ZYYW
pacmap,10000,354,-0.38708887,-10.158029,5.0,B099V8GPR4
pacmap,10000,355,-1.4416481,6.6204557,5.0,B0BPMM75N8
pacmap,10000,356,-1.143784,7.082989,5.0,B07GZMMYHT
pacmap,10000,357,1.9455645,-9.11796,5.0,B01K1O7UH0
pacmap,10000,358,1.8647101,-1.3654915,2.0,B00OTXNUBU
pacmap,10000,359,5.7556705,4.5001903,5.0,B00MICP8PA
pacmap,10000,360,-3.6474884,9.326915,5.0,B0051VVOB2
pacmap,10000,361,2.364253,-8.92234,5.0,B07H65KP63
pacmap,10000,362,5.1833997,3.8038733,5.0,B06XD94B2F
pacmap,10000,363,-0.91724247,6.2104564,1.0,B07VWT32HX
pacmap,10000,364,0.36008206,7.6839447,3.0,B09P664R9L
pacmap,10000,365,0.113380075,4.3494005,5.0,B01054S5FM
pacmap,10000,366,-1.5793942,6.7967668,3.0,B08PFZK4YZ
pacmap,10000,367,0.013370165,7.593168,5.0,B08PNWVR4C
pacmap,10000,368,-5.516386,1.0573654,5.0,B0887P21Z2
pacmap,10000,369,2.576715,4.0732403,5.0,B0BPN2DXC1
pacmap,10000,370,3.519735,4.4421153,1.0,B07V4LLTSQ
pacmap,10000,371,-1.0824933,-9.53851,3.0,B071DGXVWB
pacmap,10000,372,-1.0500331,-9.17634,1.0,B0CBWV3Q8B
pacmap,10000,373,5.15212,1.3929564,5.0,B07PLFCP3W
pacmap,10000,374,-1.2168714,-9.390517,1.0,B07Y8H8STR
pacmap,10000,375,2.6630187,4.4185805,1.0,B07H9FG9SD
pacmap,10000,376,2.024687,-9.064212,5.0,B07PGL2N7J
pacmap,10000,377,3.8846135,4.0893464,5.0,B0896VGNF7
pacmap,10000,378,0.094155625,4.393011,5.0,B01LZJGEI2
pacmap,10000,379,0.20194593,4.364707,5.0,B074512LY1
pacmap,10000,380,1.8553659,-0.59228975,1.0,B09JKYBVJD
pacmap,10000,381,-0.7677231,-9.68147,3.0,B06XDSMDKV
pacmap,10000,382,-1.0879077,-5.387199,5.0,B008GVOVK0
pacmap,10000,383,-0.3753405,-5.0911255,5.0,B075X8471B
pacmap,10000,384,3.7974145,0.94697595,5.0,B00TOVTZ7K
pacmap,10000,385,0.09149242,-10.901995,5.0,B07P1FN7KQ
pacmap,10000,386,2.2633994,2.50352,5.0,B075M3G8SV
pacmap,10000,387,2.3255951,-8.936492,5.0,B01K8B8YA8
pacmap,10000,388,-0.12393074,-9.858205,5.0,B073VC4KGT
pacmap,10000,389,0.17774647,4.522554,4.0,B01M60S5H2
