method,n_samples,point_id,x,y,rating,parent_asin
pacmap,50000,95,-7.4677205,3.4777231,5.0,B018S7DPU8
pacmap,50000,96,-5.344441,3.7148843,5.0,B00MYU0E0K
pacmap,50000,97,6.351396,0.2720406,5.0,B000Q85WOK
pacmap,50000,98,-6.6991634,3.6921446,5.0,B01KWY71BO
pacmap,50000,99,-6.6898155,3.2682219,4.0,B008I64LC6
pacmap,50000,100,-8.890443,3.5350246,5.0,B079Y46M3N
pacmap,50000,101,-3.10869,-1.5699776,3.0,B01MZ45YUU
pacmap,50000,102,-3.8544376,-2.5945654,5.0,B074V4CWFD
pacmap,50000,103,-6.441235,4.539668,3.0,B0083J8DFY
pacmap,50000,104,-4.337218,3.1645281,5.0,B09N7SXX1X
pacmap,50000,105,2.1238353,8.759283,5.0,B00X4XEBTQ
pacmap,50000,106,-9.231451,3.3024042,4.0,B001CJOLBW
pacmap,50000,107,2.8673618,-12.238756,5.0,B0032FOKME
pacmap,50000,108,2.6589673,-3.7945166,5.0,B002WBX7TQ
pacmap,50000,109,4.3700323,-5.376686,4.0,B07CB22VVJ
pacmap,50000,110,3.960407,-4.574052,4.0,B0002MQGK4
pacmap,50000,111,2.2628863,-4.079428,4.0,B0092TGP4A
pacmap,50000,112,6.050523,-4.4414573,5.0,B00552PA7G
pacmap,50000,113,5.4975824,-5.7655206,5.0,B07CDCX945
pacmap,50000,114,4.544345,-5.035382,4.0,B07BYZBG2X
pacmap,50000,115,-7.066857,5.69287,5.0,B07CBLV151
pacmap,50000,116,5.6462183,-5.5135565,3.0,B000SJ2TJ8
pacmap,50000,117,2.0279965,0.18418048,5.0,B003UT2C4U
pacmap,50000,118,-4.6023483,6.0023603,5.0,B084JBVY4S
pacmap,50000,119,-6.564006,7.8243036,5.0,B0075VFKI4
pacmap,50000,120,-6.892438,5.709409,5.0,B009RUZ7TS
pacmap,50000,121,-3.2388477,-1.8855906,5.0,B071CMGRLL
pacmap,50000,122,11.180932,-2.6017215,3.0,B006ZZXVCI
pacmap,50000,123,-6.3272476,7.5732555,5.0,B01DFKC6CQ
pacmap,50000,124,-6.351762,7.226394,5.0,B07P9W1SMH
pacmap,50000,125,-6.3836293,8.322981,5.0,B01M3ULMWP
pacmap,50000,126,-3.5320013,7.8424406,1.0,B071HXSW4Y
pacmap,50000,127,-9.622953,4.7816596,5.0,B0CCDMQZM7
pacmap,50000,128,3.8170648,10.479608,1.0,B005HSG31K
pacmap,50000,129,1.0971,8.251948,3.0,B00D2J8558
pacmap,50000,130,-2.35686,5.2355266,1.0,B0BFHVDPTG
pacmap,50000,131,-9.269035,3.1594224,5.0,B08N4M55K5
pacmap,50000,132,0.53635985,-6.320016,5.0,B0945WPX5W
pacmap,50000,133,5.4468107,-14.845311,5.0,B09K7K5J3N
pacmap,50000,134,-2.7704284,-2.7411685,4.0,B084ZJFNKN
pacmap,50000,135,1.993817,-12.549316,5.0,B0B3T4JWN9
pacmap,50000,136,5.2105002,-14.558755,4.0,B07S5JVP78
pacmap,50000,137,1.9891195,-12.3569975,5.0,B0935ZDCYD
pacmap,50000,138,3.8846557,7.527822,5.0,B075LX7S6B
pacmap,50000,139,-8.606428,5.0292554,5.0,B001L5SN5M
pacmap,50000,140,0.44737077,8.588434,5.0,B000WOIFO2
pacmap,50000,141,5.0468445,-14.623346,5.0,B00365EB3I
pacmap,50000,142,-2.9801085,6.4708734,4.0,B07XZ1YDKP
pacmap,50000,143,9.397227,-3.2464154,1.0,B09CD8GVY5
pacmap,50000,144,-2.365979,-2.381828,1.0,B09V28P31X
pacmap,50000,145,-2.5462298,-0.19523075,5.0,B01D0PVYH4
pacmap,50000,146,3.3996232,-13.792932,5.0,B017SJKHIK
pacmap,50000,147,-5.596305,4.812267,5.0,B0BWNQZT64
pacmap,50000,148,-7.3124776,3.3574615,5.0,B08F9ZCTCL
pacmap,50000,149,3.6754382,8.801872,5.0,B08F9NJMW7
pacmap,50000,150,5.473615,-13.290731,5.0,B01L2VGEQE
pacmap,50000,151,2.0675883,-12.343499,5.0,B0BW4PFM58
pacmap,50000,152,-8.045653,7.3522186,1.0,B00MNB1OD6
pacmap,50000,153,-2.8021924,5.4235945,5.0,B00TIRFCXQ
pacmap,50000,154,3.3600955,-4.484808,4.0,B08N51H3LB
pacmap,50000,155,-0.6337424,4.9747405,5.0,B09KRX2QJC
pacmap,50000,156,2.4100053,7.2547755,5.0,B09V28Y3HH
pacmap,50000,157,6.9208126,-6.081551,5.0,B0C5XK6534
pacmap,50000,158,-5.9639063,4.0079794,4.0,B0BTHV3YSV
pacmap,50000,159,9.364347,-4.4896164,5.0,B0BRKGSJKH
pacmap,50000,160,-3.475146,8.355411,5.0,B00JQZJ4OS
pacmap,50000,161,-8.327949,3.7810886,5.0,B08BJWB991
pacmap,50000,162,5.771804,-4.4440536,5.0,B09JNRLN4W
pacmap,50000,163,3.673928,10.196107,5.0,B07HHY1MWS
pacmap,50000,164,-3.4756837,-1.0315648,4.0,B00IYM0Y2A
pacmap,50000,165,3.5424728,10.150491,5.0,B01HNL545Y
pacmap,50000,166,-4.1568117,6.3860583,5.0,B08RJJ97VW
pacmap,50000,167,-12.97475,8.745701,5.0,B01KXHYDXO
pacmap,50000,168,-3.4536955,8.010837,2.0,B071KJ97ZL
pacmap,50000,169,-3.129576,7.905085,1.0,B07QWP1RYY
pacmap,50000,170,-7.619695,4.37214,5.0,B0772SXNSC
pacmap,50000,171,-3.2960367,7.23288,3.0,B08W69YRFB
pacmap,50000,172,-11.794556,7.189566,5.0,B073J9QWKY
pacmap,50000,173,-10.654509,22.363863,5.0,B073M1NGHJ
pacmap,50000,174,-2.6050785,6.52079,5.0,B0B8N1CQD1
pacmap,50000,175,3.128278,-4.668887,5.0,B085XZGVN5
pacmap,50000,176,2.7476661,-7.216207,4.0,B09GV31691
pacmap,50000,177,-3.6965759,4.3865976,4.0,B09KPLV3WD
pacmap,50000,178,-2.2292554,2.833947,5.0,B093YD69JB
pacmap,50000,179,5.9952793,0.2096425,5.0,B09KM3BZSS
pacmap,50000,180,4.395858,-10.969832,2.0,B0992TJFM3
pacmap,50000,181,1.5102321,-11.387106,3.0,B07ZWCTNJH
pacmap,50000,182,2.307247,-10.949614,5.0,B07VKFSLKN
pacmap,50000,183,2.1793299,-11.023784,5.0,B00MJ1YR8Y
pacmap,50000,184,-1.3016801,-6.142905,4.0,B08ZZYS2P3
pacmap,50000,185,2.5879395,-11.424428,5.0,B007JYZ3BG
pacmap,50000,186,-2.3288956,-1.5298662,1.0,B08L1N8TG9
pacmap,50000,187,3.8957858,-3.4012742,5.0,B07G95FFN3
pacmap,50000,188,-7.1651025,6.880041,5.0,B083WD2J3F
pacmap,50000,189,-3.1670256,4.505632,3.0,B08TTVLTWT
pacmap,50000,190,-3.6292803,6.376822,5.0,B095KG3VZG
pacmap,50000,191,4.8822503,1.6726954,4.0,B088DJQ2PQ
pacmap,50000,192,-7.3300123,4.2782946,1.0,B00UVSJU4S
pacmap,50000,193,-11.82979,1.8034117,5.0,B0BJ13Q5JG
pacmap,50000,194,2.2380755,2.5858774,5.0,B07QQPH27F
pacmap,50000,195,0.050223406,-1.1621763,5.0,B00PYG7LH0
pacmap,50000,196,3.2121227,-13.795226,5.0,B07S764D9V
pacmap,50000,197,2.6461403,-5.8190436,5.0,B071WRSYML
pacmap,50000,198,0.98465186,9.523845,5.0,B00BKX75YA
pacmap,50000,199,3.3828223,1.853131,4.0,B09FN58JBR
pacmap,50000,200,6.013633,-0.0066823657,5.0,B0032GU1LW
pacmap,50000,201,5.2046566,-14.098906,3.0,B0B9HR3T4B
pacmap,50000,202,3.885601,-10.722647,5.0,B07LC6VRD6
pacmap,50000,203,-2.7092113,3.255505,4.0,B01KUEGE1E
pacmap,50000,204,-5.4780717,5.2749486,5.0,B08KGQHF67
pacmap,50000,205,8.689547,-5.719608,5.0,B0C9DP86HZ
pacmap,50000,206,3.1466753,1.735842,5.0,B089W47DTX
pacmap,50000,207,8.034388,5.962113,5.0,B00EQ94566
pacmap,50000,208,3.0155287,6.779884,5.0,B07SPFR8VB
pacmap,50000,209,6.5273643,0.2576793,5.0,B00KQQK87S
pacmap,50000,210,-0.89991504,-11.288893,5.0,B07KTYJ769
pacmap,50000,211,-6.587284,6.0017886,3.0,B06X95BTH4
pacmap,50000,212,-6.9649434,4.221932,5.0,B005L38VRU
pacmap,50000,213,2.436943,-12.039258,5.0,B00V3CSE4I
pacmap,50000,214,2.6806633,-4.493204,3.0,B003MVYTBU
pacmap,50000,215,-8.37681,3.6379967,5.0,B006R9O2PC
pacmap,50000,216,-9.6395035,2.995984,5.0,B00D8XNU6C
pacmap,50000,217,-4.08979,3.8019161,5.0,B00E0ISVLI
pacmap,50000,218,-4.177351,6.1869574,5.0,B08HC6J3H1
pacmap,50000,219,5.1597238,8.908883,3.0,B07RJZPTLX
pacmap,50000,220,-2.6950853,8.524829,5.0,B09DTP4L96
pacmap,50000,221,3.063746,7.7163367,5.0,B004M5MVNS
pacmap,50000,222,2.3501387,8.537661,5.0,B008I636D6
pacmap,50000,223,-7.1591573,4.473169,1.0,B072LX4LTV
pacmap,50000,224,5.355211,5.900733,5.0,B0068LWHPQ
pacmap,50000,225,9.634947,-3.7095873,5.0,B08JYY4FDG
pacmap,50000,226,2.5112987,-13.099817,1.0,B09Q5BNT76
pacmap,50000,227,-8.940423,7.193975,5.0,B08FRLCF2W
pacmap,50000,228,2.8223374,-12.57922,3.0,B09Q5BNT76
pacmap,50000,229,-9.812968,9.103416,1.0,B07FP8VLXS
pacmap,50000,230,1.2112483,8.506421,1.0,B09GLQ2PFV
pacmap,50000,231,-7.0229273,3.3827772,1.0,B09KTMJVJW
pacmap,50000,232,3.4755843,-13.353218,4.0,B08PNW6WGX
pacmap,50000,233,-0.19778714,-7.2116485,5.0,B0791TX5P5
pacmap,50000,234,-7.5000143,7.34017,5.0,B07VYM342S
pacmap,50000,235,4.639697,-14.304443,2.0,B00IYA2SMQ
pacmap,50000,236,5.936584,-14.952267,5.0,B07S764D9V
pacmap,50000,237,0.29206005,-1.6250799,4.0,B00B20M8CU
pacmap,50000,238,-3.4136667,2.7717505,5.0,B0C2PTV9ZW
pacmap,50000,239,-3.8586621,5.4135175,5.0,B07X4854MR
pacmap,50000,240,-11.246735,2.1330962,5.0,B0BBMN8HMM
pacmap,50000,241,6.0346427,-1.8607717,1.0,B09CFY36RN
pacmap,50000,242,-9.128844,4.8464136,5.0,B08FZPS1N1
pacmap,50000,243,-8.987118,5.789502,5.0,B00L1KFWSI
pacmap,50000,244,5.208575,-3.4927728,1.0,B00007AP2O
pacmap,50000,245,-5.729591,5.723241,5.0,B00KMFN8E8
pacmap,50000,246,-9.202766,5.5746074,5.0,B004WX0XP8
pacmap,50000,247,-1.3257282,-0.8720691,1.0,B0BVY4JVNG
pacmap,50000,248,-7.593676,9.084206,5.0,B075X8471B
pacmap,50000,249,-8.837202,11.086856,5.0,B01D2WRSF2
pacmap,50000,250,5.3572693,-12.372879,5.0,B0C2BVCBRV
pacmap,50000,251,7.9258904,5.9556894,5.0,B0BBFFXWVH
pacmap,50000,252,0.86552,6.1731853,4.0,B0997HW4JP
pacmap,50000,253,3.6982431,10.18949,5.0,B0B19M78LS
pacmap,50000,254,2.915211,-9.136557,5.0,B092D3LR5M
pacmap,50000,255,3.2218773,-9.195566,5.0,B08SW8DMM5
pacmap,50000,256,3.1801896,-9.466354,5.0,B08K3FS8VJ
pacmap,50000,257,8.156828,6.003118,5.0,B08LYQ7MBZ
pacmap,50000,258,9.836157,-6.0858274,5.0,B08G56K774
pacmap,50000,259,8.200034,6.0566897,5.0,B089DZNCZJ
pacmap,50000,260,6.8365097,5.75397,5.0,B09Y37DKJV
pacmap,50000,261,2.588182,-5.4249945,5.0,B08CKSDF3M
pacmap,50000,262,9.729192,-6.0367637,5.0,B09CYHT3VK
pacmap,50000,263,-5.1958165,13.910465,4.0,B08735Q7LS
pacmap,50000,264,9.920378,-6.207854,5.0,B08NPZ574Z
pacmap,50000,265,3.9380884,-12.508274,5.0,B085M686ST
pacmap,50000,266,5.0075994,-14.0959215,4.0,B082CJ19WL
pacmap,50000,267,1.9070233,-11.77287,5.0,B081STV3XJ
pacmap,50000,268,8.774795,-4.602804,5.0,B095LLDH4H
pacmap,50000,269,-3.6316206,-0.34922168,5.0,B07JGKCKKR
pacmap,50000,270,7.6992364,-4.3326054,5.0,B07DTRYMQQ
pacmap,50000,271,8.316963,6.1443615,4.0,B0787GLJNQ
pacmap,50000,272,4.9895706,-13.854995,5.0,B074QQP2T2
pacmap,50000,273,-1.1750219,-10.783035,4.0,B075QC3TZY
pacmap,50000,274,2.2623317,8.982508,5.0,B0719QH4JP
pacmap,50000,275,-1.1263355,9.610449,5.0,B01MREKZDP
pacmap,50000,276,-1.2851992,-10.702563,3.0,B01HCVG51M
pacmap,50000,277,-5.245452,14.073694,4.0,B012D4IEUI
pacmap,50000,278,0.6304871,-6.3078527,1.0,B00YEX1Y1S
pacmap,50000,279,2.9842997,-10.699607,5.0,B01MQGLIKL
pacmap,50000,280,-3.8329108,-2.1333249,4.0,B000LY1UMC
pacmap,50000,281,-3.9565191,-2.2245355,5.0,B004WMSV76
pacmap,50000,282,8.139835,6.047848,5.0,B005J7Y98I
pacmap,50000,283,-0.21991988,-2.6704268,5.0,B00KTCN43E
pacmap,50000,284,-5.2239285,5.8365,4.0,B019CB11IM
pacmap,50000,285,-0.53417075,-5.8977804,5.0,B00BTVSUNI
pacmap,50000,286,6.7100043,0.35696238,4.0,B00WHEUS22
pacmap,50000,287,9.885824,-6.3793793,5.0,B003XNSBXY
pacmap,50000,288,3.4312003,-9.96377,4.0,B00ENY0ZLS
pacmap,50000,289,3.2369757,7.6439815,4.0,B00IHVNMYK
pacmap,50000,290,8.231105,6.046314,3.0,B00GXXJF72
pacmap,50000,291,-1.2834134,-6.4234095,5.0,B00DLKE8C2
pacmap,50000,292,1.904722,-10.333983,5.0,B00C27S0M4
pacmap,50000,293,-3.8182676,-2.1136153,3.0,B00ARDJ5BU
pacmap,50000,294,3.5910165,10.214281,4.0,B008HK3U6Q
pacmap,50000,295,1.5915158,6.6956105,4.0,B007Q8GOGI
pacmap,50000,296,3.4493825,10.056301,4.0,B009WZRCO6
pacmap,50000,297,5.0506363,-14.583442,4.0,B0046W5EQI
pacmap,50000,298,4.047342,9.974101,3.0,B008ULPDIK
pacmap,50000,299,5.1541095,8.985617,5.0,B008GFRBBW
pacmap,50000,300,-4.1558976,-2.0658154,4.0,B00QU5CR6E
pacmap,50000,301,4.8580823,-9.952391,2.0,B00XIUKJDW
pacmap,50000,302,2.0551035,-11.426524,5.0,B008DF53W4
pacmap,50000,303,-4.1039495,-2.1004083,4.0,B00A4QXIRM
pacmap,50000,304,2.5491781,-10.734349,5.0,B007GFX798
pacmap,50000,305,5.7022567,5.596081,5.0,B003VAGXZC
pacmap,50000,306,1.6201686,-9.759609,4.0,B005OB1TU0
pacmap,50000,307,2.1559637,-11.356613,3.0,B004TPJKEY
pacmap,50000,308,0.75203997,-7.8999643,4.0,B005K69PLE
pacmap,50000,309,2.4705763,7.3296857,4.0,B005NHR6MU
pacmap,50000,310,4.2871075,-11.289406,2.0,B004DNWCZ6
pacmap,50000,311,2.989575,8.136987,5.0,B0058GAOO8
pacmap,50000,312,-4.0024695,-1.9644465,5.0,B0020HRE1Y
pacmap,50000,313,6.785931,1.8649379,5.0,B00305GHAE
pacmap,50000,314,-0.056987,-0.2381733,5.0,B00XI3MMMA
pacmap,50000,315,3.7790084,-10.497818,4.0,B0035JJJPK
pacmap,50000,316,-1.4170316,10.743668,4.0,B00BWH2SWI
pacmap,50000,317,-0.038938493,3.3924623,4.0,B0032AN4N0
pacmap,50000,318,-3.850664,-2.0915804,5.0,B001Q9F0BS
pacmap,50000,319,-2.468983,-2.759281,5.0,B002GP7ZT6
pacmap,50000,320,6.3159304,5.637131,5.0,B002CWZ29S
pacmap,50000,321,7.495908,5.702362,5.0,B001VFUN82
pacmap,50000,322,-3.198031,-2.4634254,5.0,B0023B14TK
pacmap,50000,323,-4.0022674,-1.3728561,4.0,B001DQRBSY
pacmap,50000,324,-0.72968185,4.0779724,5.0,B000V2MK00
pacmap,50000,325,0.7454649,8.593514,4.0,B000WOGA6C
pacmap,50000,326,0.6912938,-5.786439,5.0,B00KSBB7EY
pacmap,50000,327,-6.0471087,6.188293,5.0,B00INZSFUG
pacmap,50000,328,2.4340913,-12.07059,5.0,B078G91T8X
pacmap,50000,329,-1.3560954,9.509692,5.0,B01M2BIW94
pacmap,50000,330,-19.535564,6.9917994,5.0,B0B7XZB7V1
pacmap,50000,331,-19.533684,6.9903793,5.0,B08M5KCX78
pacmap,50000,332,2.5557911,-12.26337,5.0,B0C4DTCKS5
pacmap,50000,333,10.425613,-2.206092,4.0,B078PFDHN4
pacmap,50000,334,-1.1768544,-10.66238,1.0,B07MKN9Q5B
pacmap,50000,335,-1.7318696,-2.2659194,1.0,B07G5ZG3Q4
pacmap,50000,336,-2.2733605,-2.360355,1.0,B07G5YXYFL
pacmap,50000,337,-1.9588562,9.359806,2.0,B07X92YR8W
pacmap,50000,338,0.09320447,-11.845933,5.0,B07456BG8N
pacmap,50000,339,9.275224,-3.8291256,4.0,B012BN15LQ
pacmap,50000,340,4.7763824,-13.997604,4.0,B0756T7R5T
pacmap,50000,341,0.8670866,6.8267546,5.0,B0833NKK5K
pacmap,50000,342,3.296757,0.5730882,5.0,B00KL2TENQ
pacmap,50000,343,4.994242,-12.373001,4.0,B008DWJ4KY
pacmap,50000,344,2.1171744,-11.071166,5.0,B01MQJ2XE6
pacmap,50000,345,1.8646032,-10.7664585,5.0,B00009WBYL
pacmap,50000,346,2.3674927,-11.743448,4.0,B0009X3JBU
pacmap,50000,347,2.597166,-11.329633,4.0,B07CG8G732
pacmap,50000,348,2.7987177,-7.222795,4.0,B07R8L532P
pacmap,50000,349,1.5357674,-5.824968,5.0,B0076GEMGO
pacmap,50000,350,0.14485434,-6.1978106,5.0,B0078YGN34
pacmap,50000,351,1.771575,-10.314457,5.0,B009HB2USI
pacmap,50000,352,-4.3690996,-1.0675159,4.0,B004GJ0EEI
pacmap,50000,353,3.8041313,-5.6829734,4.0,B003L1ZYYW
pacmap,50000,354,1.989741,-12.630754,5.0,B099V8GPR4
pacmap,50000,355,1.2488214,6.303439,5.0,B0BPMM75N8
pacmap,50000,356,1.4199237,6.711978,5.0,B07GZMMYHT
pacmap,50000,357,-1.488965,-11.418477,5.0,B01K1O7UH0
pacmap,50000,358,3.149097,7.516617,2.0,B00OTXNUBU
pacmap,50000,359,-6.021814,7.7220645,5.0,B00MICP8PA
pacmap,50000,360,5.1646695,9.810103,5.0,B0051VVOB2
pacmap,50000,361,-1.009156,-11.575037,5.0,B07H65KP63
pacmap,50000,362,-5.463191,6.8510485,5.0,B06XD94B2F
pacmap,50000,363,0.21253487,6.0768194,1.0,B07VWT32HX
pacmap,50000,364,0.33247495,8.1622305,3.0,B09P664R9L
pacmap,50000,365,0.062661685,5.5223217,5.0,B01054S5FM
pacmap,50000,366,3.1065915,7.686905,3.0,B08PFZK4YZ
pacmap,50000,367,0.80811733,7.6042404,5.0,B08PNWVR4C
pacmap,50000,368,6.3676167,1.3409498,5.0,B0887P21Z2
pacmap,50000,369,-3.0856647,5.988642,5.0,B0BPN2DXC1
pacmap,50000,370,-3.130002,6.982925,1.0,B07V4LLTSQ
pacmap,50000,371,2.6292305,-13.15128,3.0,B071DGXVWB
pacmap,50000,372,3.4715228,-11.804838,1.0,B0CBWV3Q8B
pacmap,50000,373,-6.889492,5.6489177,5.0,B07PLFCP3W
pacmap,50000,374,3.8658183,-10.9355345,1.0,B07Y8H8STR
pacmap,50000,375,-3.6019664,5.252177,1.0,B07H9FG9SD
pacmap,50000,376,-1.0707127,-11.1139145,5.0,B07PGL2N7J
pacmap,50000,377,-3.898192,5.2696614,5.0,B0896VGNF7
pacmap,50000,378,0.08779052,5.4879107,5.0,B01LZJGEI2
pacmap,50000,379,0.074515045,5.6017833,5.0,B074512LY1
pacmap,50000,380,1.5673025,-0.6685177,1.0,B09JKYBVJD
pacmap,50000,381,1.8808157,-10.855427,3.0,B06XDSMDKV
pacmap,50000,382,2.0570166,-5.9262533,5.0,B008GVOVK0
pacmap,50000,383,0.8211094,-6.5587444,5.0,B075X8471B
pacmap,50000,384,-6.0757136,3.9349873,5.0,B00TOVTZ7K
pacmap,50000,385,1.2421372,-13.531079,5.0,B07P1FN7KQ
pacmap,50000,386,-4.0801897,4.0086703,5.0,B075M3G8SV
pacmap,50000,387,-1.4021829,-11.022251,5.0,B01K8B8YA8
pacmap,50000,388,2.546772,-11.872601,5.0,B073VC4KGT
pacmap,50000,389,0.1885653,5.5625577,4.0,B01M60S5H2
pacmap,50000,390,-4.05409,8.0797825,5.0,B0122TWDH4
pacmap,50000,391,-3.647036,3.9661372,1.0,B0B9GFKYSZ
