point_id,robust_z,score,x,y,rating,parent_asin
29629,12.364122577571603,0.6737087046925809,-4.5104985,1.3899481,5.0,B006ZAUJLO
20020,12.254694814557316,0.6686353067099352,-5.846615,9.405146,5.0,B084LS3RQJ
19266,12.22935801753322,0.6674606171122691,6.5883803,-16.059996,5.0,B09HBHMLB8
39376,12.196497009768992,0.6659370826279082,2.6010523,5.0787253,3.0,B07WD5462C
27625,12.13112461231504,0.6629062229975209,6.0929837,-8.21962,5.0,B08CBNS7SQ
2301,12.057261019493586,0.6594816861844782,0.24719025,-10.434558,4.0,B0BPLD4VK9
47380,11.991901292299431,0.6564514139851845,0.87891334,-10.25608,5.0,B00NTUEDMY
47251,11.721757644218366,0.6439267474705259,2.1220028,4.598936,4.0,B0C211KFK4
33031,11.718649211329371,0.6437826312360914,0.2257488,-10.969152,2.0,B07PGL2N7J
47601,11.58409550411327,0.637544319422493,8.138723,-2.16671,5.0,B08F7PDMKB
43867,11.48898170321917,0.6331345594832819,10.517214,-4.2056613,5.0,B0B4QS4F25
47156,11.47562758808745,0.6325154228135462,-12.331918,8.571688,5.0,B076D56BK8
31733,11.471219351335131,0.6323110437891544,2.2015235,4.441117,5.0,B0B74MJLHT
915,11.435104246358764,0.6306366396372005,5.4522905,7.030049,4.0,B00WU37B2K
29880,11.431617283392303,0.6304749736176065,0.84611696,-9.034563,5.0,B08Z31SKBB
27394,11.415372108552182,0.629721798783439,-4.5444865,2.4186487,3.0,B00E1CRC86
19265,11.41132339260929,0.6295340882177548,6.5569024,-16.037281,5.0,B0BM4K68G6
19468,11.355668452973191,0.6269537589603872,6.5539436,-16.036451,5.0,B07V295874
19461,11.21841759921977,0.6205903993762376,6.534736,-16.040483,5.0,B07M7TJBMJ
36121,11.164227654046764,0.6180779916385001,-0.5473814,-9.680486,5.0,B01NBTFNVA
35947,11.122353322412431,0.616136572534369,2.2059672,5.2716713,5.0,B06XNPVWCV
17402,10.978891195592059,0.609485239776141,2.971367,4.8500686,5.0,B09GNFR2VY
23335,10.913118541118573,0.6064358230346558,2.2008703,4.7476306,5.0,B07QJY6MKD
41495,10.885671253879071,0.6051632848060181,3.82877,-7.5713177,1.0,B09SM6VT7J
19267,10.859919546703262,0.6039693587342736,6.5434337,-16.015038,5.0,B09DXW4BDX
16835,10.846473274885588,0.6033459494052811,-5.080354,8.070321,5.0,B0974VMBTS
19459,10.771187251621912,0.5998554644677658,6.5126624,-16.027596,5.0,B082CZJT9S
15350,10.770464337782089,0.5998219480226192,4.2090697,-7.0940943,5.0,B000LRNJ32
14229,10.761971802414253,0.5994282087135455,-1.1287669,-3.7290611,2.0,B001M5PZXO
25666,10.742376014159714,0.5985196894323285,-0.4546376,-5.188603,5.0,B077Z7NVBK
13712,10.68687490826526,0.5959464923667651,4.1837063,-8.276058,5.0,B00XITMC9W
2448,10.653515750672668,0.5943998621682576,-5.3270736,0.51939446,5.0,B07KB1FNK3
28673,10.590195076450728,0.5914641265559394,-5.694778,2.1299105,5.0,B09WMH9Z59
33919,10.535242655831134,0.5889163681787847,5.991615,4.727398,1.0,B01LXM2HL0
19264,10.514060696598738,0.5879343092727273,6.540048,-15.996407,5.0,B09DSXD2SL
28676,10.471218778211943,0.5859480299563178,-5.6570086,2.1249242,5.0,B01BSLHCIW
46231,10.455892690851412,0.5852374667632585,-0.33764228,-5.1572313,5.0,B000ID7QNI
13280,10.454555701568934,0.5851754799461867,5.8549247,-11.9486885,1.0,B07G3YK4JX
13066,10.438093668415357,0.584412250912795,4.3821044,-8.546151,5.0,B08BLB8M9Y
13286,10.307194713019955,0.5783433843113023,2.5189939,5.478013,2.0,B009LGLEFY
20320,10.270317930302902,0.57663366650396,-1.0210326,-6.778328,5.0,B082L6KJ2J
28674,10.05773986591382,0.5667779124126926,-5.7753143,2.130215,5.0,B0C39Y2MT6
32850,10.010391502915162,0.5645827008621502,4.9243526,3.1592474,3.0,B00352LQYO
19464,9.98652680096763,0.5634762619897661,6.5173006,-15.984079,5.0,B07PRJCHHZ
19467,9.936571642780235,0.561160191627096,6.5148606,-15.98316,5.0,B07N31CHLN
10170,9.916456325723534,0.5602275854386425,-0.25843695,-5.11836,4.0,B0874Y42B7
28669,9.882327614974354,0.5586452764569394,-5.6994724,2.166076,5.0,B0B4DCFYF9
49506,9.727183642150644,0.5514523384212721,-13.153817,1.5817605,5.0,B01KK21HEU
33908,9.713882359554457,0.5508356512257083,3.041264,4.8575325,5.0,B01E9AHU8Q
36316,9.67230879070681,0.548908176382825,-0.91629463,-9.644718,5.0,B075X8471B
15347,9.605311642931943,0.5458019884740065,4.640973,-7.105007,5.0,B01DN7OH4G
37697,9.599514516429773,0.5455332163718353,-12.41588,8.59441,5.0,B0196B3HXK
25364,9.552187684192214,0.5433390030516955,4.676359,-7.119336,5.0,B07V48GCZ7
27562,9.494597868156356,0.540668967144454,1.9653538,-7.6976285,5.0,B0B8MQ9DC8
2033,9.462380950364226,0.5391752945952645,3.8249233,-7.8735847,3.0,B07V4D6F5F
28668,9.428616403509508,0.5376098693395612,-5.685487,2.1835263,5.0,B09W4C3ZLF
10670,9.418119555805715,0.5371232041231883,-7.073848,2.3908002,1.0,B06XJSQ5W5
46471,9.383548723337388,0.5355203970578524,-10.562445,8.335956,5.0,B016CJ5Q5G
28292,9.364484811436306,0.5346365371532351,0.7929383,-11.893468,5.0,B07NSP78DF
44632,9.361688933450148,0.5345069118977792,4.5851383,-7.8355985,4.0,B001VL9SQE
26249,9.348547907524345,0.533897654680183,-11.106056,8.25739,5.0,B00Q9LCPOI
34037,9.348547907524345,0.533897654680183,-10.575499,8.317022,5.0,B071JVHQZP
16247,9.338911983329975,0.5334509044495102,-10.579589,8.343427,5.0,B07PCHFJ7T
30117,9.337056106970026,0.5333648604774757,-0.92898273,-3.816047,1.0,B001HN5HOS
6462,9.310257578327782,0.5321224006354182,-10.728853,4.578129,5.0,B07VFBX16H
3267,9.30637954335273,0.5319426033492716,10.664414,-4.509808,5.0,B06WP2Y7B4
16049,9.2650971306548,0.5300286273752486,-10.186486,4.1141863,5.0,B099S61RS4
5783,9.254230984297749,0.529524840370119,5.840668,-12.167246,1.0,B00JB31RYK
20428,9.242678779592946,0.5289892456505523,5.831285,6.603821,4.0,B07BF9GNFD
46470,9.222858107917885,0.5280703001021743,-10.584545,8.340363,5.0,B01MXUGQK8
28675,9.221446503784025,0.5280048539176984,-5.7449765,2.2180703,5.0,B0BNHHWGM2
35465,9.210896291904247,0.5275157145787139,-5.8617053,8.736681,5.0,B07CKVBWNY
40144,9.210188802018724,0.5274829132341641,-10.582051,8.317863,5.0,B07G7SP5WB
26273,9.185941226731892,0.5263587232100273,9.49833,-1.7012776,5.0,B084P23FFC
46472,9.16678508218727,0.5254705871245325,-10.588334,8.347297,5.0,B0B7HTGNQK
35433,9.12490170759528,0.5235287487618708,4.145272,-6.8641176,3.0,B00K3EPUXK
43193,9.108142973885474,0.5227517638043704,-0.8412243,-3.8714623,4.0,B07DLTYC6S
28670,9.104637150014193,0.5225892233368864,-5.715896,2.2109406,5.0,B0BHK9616S
39858,9.063797751416374,0.5206957868199433,-1.0353488,-5.47027,5.0,B01KBEOL5E
47341,9.04952950346017,0.5200342682217112,-5.961352,8.853222,5.0,B004ZGN6MY
20602,9.047056021953223,0.5199195902301139,3.623732,3.7983344,4.0,B091VTJKKX
28671,9.044176614216656,0.5197860922859039,-5.718762,2.2151878,5.0,B08M3G8VRX
32239,9.043168396852156,0.5197393483170771,-0.85570645,-6.7103405,2.0,B07DC4J1QV
32401,9.003629081516467,0.5179061875438546,3.8500328,-6.9889007,5.0,B001IQ0V9K
8249,8.995732916434255,0.5175400977427362,1.8272827,-7.763507,4.0,B01K8B8YA8
26477,8.989932578937092,0.517271176769245,4.862155,2.9512887,5.0,B007UNIU48
44164,8.98686903732727,0.5171291418286149,3.6748655,4.893288,5.0,B00N99FXIS
38110,8.951484899366472,0.5154886274910921,3.5304232,4.6948924,5.0,B08HHGM3MB
8386,8.946565488924385,0.5152605489274334,-10.536201,8.33906,5.0,B015IYIFTU
47568,8.924551165789312,0.5142398991443595,-10.59728,8.332154,5.0,B01N3574UB
6459,8.921298923419632,0.514089115472804,-10.742017,4.5469165,5.0,B0BKLGCC9S
29644,8.914795862027432,0.513787614120319,3.6069658,4.301826,3.0,B000UDISEW
37078,8.91006657011658,0.513568350019702,-10.465301,4.1136546,5.0,B08RLW7918
13860,8.909193825966153,0.5135278869937735,1.0368733,-9.586176,5.0,B086SXSQLY
33607,8.86668436954538,0.5115570216072596,-1.4398204,-5.406198,4.0,B00IM3AUC0
45762,8.865838399236004,0.5115177998965826,6.031076,2.5435312,4.0,B014J45ZGQ
17577,8.863209943547954,0.5113959368390011,3.081916,4.9006147,5.0,B0BXNJL7DG
37188,8.840792934742524,0.5103566173453222,-10.707991,4.562615,5.0,B071HB932Z
45937,8.820577682066242,0.5094193778430112,5.7958674,-12.118908,4.0,B07476VG8P
28672,8.777043102617478,0.5074009846906093,-5.7044497,2.2226684,5.0,B0B6VGC152
36144,8.742885153006366,0.5058173201079229,5.4758506,-8.497927,5.0,B0BHZ1GDVT
6453,8.693989140781262,0.5035503549160102,-10.606648,4.6165075,5.0,B07ZHY844C
43692,8.686813846843009,0.503217686854556,-3.7942243,1.6366017,2.0,B07315JD78
48927,8.674685077239435,0.5026553608639324,-10.616231,8.3702345,5.0,B06XL1GKRV
20150,8.656612621370694,0.5018174678227125,-10.698032,4.578878,4.0,B075Z3N5FV
19454,8.655926847191393,0.5017856732831736,0.62069297,-11.985584,5.0,B07LGVQ8TC
34099,8.64816475694638,0.5014257995920243,0.9963809,-9.450387,4.0,B00L3RBQ4S
30436,8.604358003807755,0.4993947876543066,3.6489127,-7.1815505,4.0,B0C5MBN688
44923,8.586265758010734,0.498555977092894,1.8110337,4.9115243,5.0,B09PY2KCZF
1352,8.56614658383972,0.49762319207709876,10.097672,-4.3853755,5.0,B005DEP2AG
19213,8.565510463449634,0.4975936996355567,5.8790164,8.532725,5.0,B0B8VH98G3
2447,8.52800901720865,0.49585502056121183,1.8106029,-7.857413,2.0,B0C6D2TBZ7
49834,8.49737968343579,0.4944349531496837,4.133897,4.696499,5.0,B06XTTZ3CN
12015,8.492996889068861,0.4942317537102816,8.1688385,-2.340184,5.0,B0C6GVP1DY
9126,8.468590547554061,0.49310020280954003,8.697124,-2.120758,2.0,B01DDREF2A
9071,8.461280450026923,0.49276128485101167,3.7097688,4.9506273,5.0,B00S0BWR2K
19463,8.455629502249941,0.4924992900312142,6.139662,-15.565875,5.0,B07J63YSN1
6455,8.430376334429829,0.49132847773326704,-10.663135,4.591974,5.0,B003TZM6AK
6457,8.396664018197434,0.4897654740452412,-10.686123,4.5808344,5.0,B0BHWQ3H17
6231,8.386373179020858,0.48928835999959125,5.461848,-9.48853,1.0,B07S764D9V
14364,8.358765041746286,0.4880083642828267,-3.6094182,2.2696621,5.0,B01FZW95X0
23987,8.35551947813773,0.48785789025858795,3.786814,4.903529,5.0,B074FXQD32
3967,8.349732102471089,0.4875895702342801,0.7933223,-11.514428,5.0,B01DFKC6CQ
8951,8.345612991055848,0.48739859592420814,-10.531589,4.1185827,5.0,B09T52XXVR
47654,8.335237241579513,0.48691754518341207,10.309123,-4.04315,1.0,B0B4GK7GNQ
6456,8.32294990081938,0.4863478673602768,-10.668878,4.585151,5.0,B0BGNG1294
38658,8.315004089464178,0.4859794758096362,1.7983828,9.659816,5.0,B07FX44VFG
11798,8.30653299279099,0.48558673046248935,3.9419029,-6.777135,5.0,B07NQH172B
36200,8.283121720383969,0.4845013139381157,10.435456,-3.9659584,5.0,B000KOZMUE
11668,8.279777755217633,0.4843462777237072,-0.6401951,-4.039399,5.0,B00FE9R4DI
13131,8.278750564483639,0.4842986540927923,1.9146993,-8.273611,5.0,B07Y4822BG
22220,8.248616852253326,0.48290156517652766,-6.915498,2.5205548,2.0,B011I4XMXS
11301,8.244139947780534,0.4826940025114862,-10.103822,4.0249906,5.0,B008MUD9IK
33603,8.234932243859516,0.4822671058518918,3.580781,4.968624,5.0,B01FX0P13C
29803,8.20579143540063,0.48091605092053336,-10.634039,8.349478,5.0,B00SFSU53G
3443,8.203474280997199,0.480808620720445,-0.36944893,-8.946741,2.0,B075X8471B
11536,8.124135478310983,0.4771302368221904,-8.494725,2.464712,1.0,B07BN6F3JN
48294,8.121148077013451,0.476991731973889,2.0510643,-7.2655997,4.0,B071NM2P9W
31504,8.112841296215898,0.47660660480159106,-3.885633,2.4025185,5.0,B0BMZBP1JY
9776,8.112680227320718,0.4765991371664557,5.0843124,-8.797377,4.0,B073WRJ44V
6469,8.110701919939391,0.47650741692653653,-10.661858,4.5769377,5.0,B0BSFNSN8H
42616,8.109251109179725,0.4764401530057678,2.9864454,5.76289,5.0,B003WK2T22
38759,8.087864060086066,0.4754485855210853,-11.263508,8.215974,5.0,B071Y2SG3R
16094,8.063793464891774,0.47433260082272444,-10.120773,4.1205935,4.0,B00EIB70N2
42065,8.054339410861639,0.47389428263615924,1.0989232,-9.107636,5.0,B008EWNVI4
40565,8.025410558542557,0.4725530546246104,2.266574,-7.7318897,5.0,B0C2VFCZ29
9437,8.017070690195903,0.4721663934146949,5.7802825,-12.163115,4.0,B09H64B2QN
30948,8.015191303434001,0.47207925943019413,-1.9419143,10.192035,5.0,B0CFDRSSD6
2025,8.012288077056816,0.4719446571826526,-0.3613217,-10.476155,5.0,B07H65KP63
4305,7.9758498143824275,0.4702552704744621,1.0879884,-10.053645,4.0,B07FLH7VLQ
22997,7.966129738535508,0.469804618721794,3.1833422,5.4018517,5.0,B09ZTL41TR
41838,7.95931200747403,0.4694885283434409,5.153211,1.8702595,5.0,B00CTETT0W
28885,7.938354048231945,0.46851685474608074,4.841819,2.0132632,5.0,B01DAYHO2Y
16780,7.9113750568515115,0.46726602811239154,3.6845362,4.0884857,5.0,B0B7FVMNP1
29766,7.904011713590696,0.466924641522591,-8.55223,2.50326,3.0,B00WMLUZJ6
47459,7.904011713590696,0.466924641522591,-8.840536,2.135975,1.0,B07C1K2DC1
25250,7.887349489989999,0.46615213106204967,1.1652685,-11.4064245,5.0,B08DLSLCF3
30298,7.884814303367863,0.466034592236983,-11.65117,2.5560434,4.0,B0078XGE3Y
9524,7.879209263661715,0.4657747258524887,-10.048963,3.9455473,5.0,B086WTZ5VZ
5104,7.864079479871035,0.4650732638793377,-5.5151873,2.6934502,5.0,B0949SYKMX
39192,7.858065170556188,0.464794422533189,9.222551,-1.9586526,5.0,B07H7JB9SX
34740,7.842908105362338,0.46409169571269027,-3.7538683,2.3979144,5.0,B07MMDKYRH
36054,7.816691681888361,0.46287622400513384,2.0609055,-8.285456,4.0,B00CO07C5U
38214,7.789207338895784,0.46160196776108836,-0.4118406,-10.410177,3.0,B08RLW7918
8227,7.760505423669478,0.46027126123108103,1.8702667,5.389874,5.0,B00WRDS0AU
39097,7.75110165071275,0.45983527422528164,-11.171001,7.1406803,1.0,B01LXG93OK
3014,7.738512425681745,0.4592516001455416,8.024845,-7.0864315,5.0,B00009W3FR
16050,7.723232774443574,0.45854318986983167,-8.935132,2.193225,1.0,B072JW9LT8
7062,7.686495689214649,0.4568399488553519,6.934678,-13.369612,1.0,B07CB24GSV
14046,7.668387682224257,0.4560004075579318,-8.958565,2.219851,1.0,B06XK4CRPG
18878,7.660181080365898,0.4556199249805155,5.4403715,-8.33599,5.0,B0B3XFCWGN
44526,7.654727389767913,0.45536707559279505,0.72065306,-11.84849,5.0,B07Z4GPQBC
19798,7.649134178678399,0.4551077576183031,3.071305,5.294068,5.0,B099ZFFMS6
49594,7.627396274493793,0.45409992344350836,1.7678813,-7.5068216,1.0,B0C88MQRS4
37519,7.619853686327518,0.45375022652443947,1.9030414,-7.299455,5.0,B0C2YWQP1J
26652,7.618726556101727,0.45369796940013946,1.0928462,-9.136982,5.0,B00CX5P8FC
19199,7.605034914299714,0.45306318398568873,5.8389373,8.584731,5.0,B09PTSR7TK
36132,7.602797956090073,0.45295947192071145,6.2712727,-7.720686,5.0,B08N12M75L
1735,7.58267893353716,0.45202669393438427,5.019469,3.7157602,2.0,B00CLZWK64
13865,7.569534092092159,0.4514172598179201,6.2112947,-7.762821,3.0,B082R17ZJG
14172,7.569352835117691,0.4514088562031218,3.1032734,5.304662,5.0,B0922L7T19
11098,7.551137903213546,0.4505643575472875,-12.502823,8.638406,5.0,B00QG5SRGW
46390,7.534992860002356,0.44981582511455664,9.913546,-4.660734,5.0,B0BZCYYPKH
28755,7.534916087438619,0.4498122657091621,1.8446249,5.238399,5.0,B07K7MXPJH
15559,7.5221612221780445,0.4492209120535686,-12.40749,1.7017092,4.0,B002TIUI3U
78,7.506125123023904,0.44847743059276696,3.7692027,-8.451093,5.0,B07J2GSF3S
22246,7.505351982417143,0.4484415854846646,-12.526032,8.624115,5.0,B010MPU264
18879,7.5044343174617545,0.4483990397960279,5.411719,-8.41553,5.0,B08D777F6Z
10767,7.472149187208627,0.4469022047133782,0.18990032,9.733386,5.0,B00FEAQ7WG
27003,7.471490847096006,0.4468716820991232,1.6347455,1.5010331,1.0,B078WP31LS
32167,7.4707050495136595,0.4468352501758231,6.7227263,-13.292897,5.0,B09992ZJC1
48723,7.457880291844361,0.44624065609937424,-10.207736,4.685792,5.0,B01J9WVUS0
19469,7.4424859282684,0.4455269274170088,6.2760596,-15.476374,5.0,B081K95WKL
24151,7.43140967875231,0.44501339940179313,1.6095661,1.5983236,2.0,B0B7ZL2T4M
31275,7.400959047254565,0.44360161716156965,4.990627,-8.82275,5.0,B00WTZGRRE
36728,7.400162011503638,0.4435646642032028,3.9542565,4.5640683,5.0,B01LZ6XKS6
18647,7.388057789891551,0.4430034763307956,6.9630113,-1.5599104,5.0,B09P9PYW6R
1502,7.387539676708423,0.4429794550558865,7.8604145,-7.122234,4.0,B095PNFDKR
28992,7.382604897980347,0.44275066397258017,-7.7391324,9.218291,5.0,B00GR4YHRK
25538,7.38184553840761,0.4427154577943827,5.1931853,-9.372731,5.0,B074S5K8BB
48981,7.361079360717697,0.44175267576268284,-3.438071,2.0376415,3.0,B00XI2C6S6
15557,7.34969480129568,0.4412248535792263,-11.700181,2.4597216,4.0,B0B7FN67QT
28052,7.341488283482082,0.4408443748983762,1.7768695,1.5522573,5.0,B07K43TQ1D
37793,7.335914037002141,0.4405859361798362,0.56181777,-8.397506,5.0,B086VRY8GZ
43751,7.3213571903688175,0.43991103728481323,5.4547906,-9.837819,5.0,B08ZYHL43F
32704,7.320238037720228,0.4398591500248234,-3.4773657,-3.3063712,5.0,B0C4J8WG1G
34771,7.319376587772614,0.43981921063187607,0.5757521,-2.6789434,5.0,B01A9V6OI6
22950,7.318222787836874,0.4397657170201535,-12.088315,8.5038805,5.0,B09CDCGXFD
21973,7.316179514064512,0.43967098474427435,1.083912,-9.273474,5.0,B01CDUTGN6
2822,7.28353643197806,0.43815755394533606,5.5908976,-10.895681,5.0,B00QUG4XL0
24544,7.272402011608313,0.43764132895557345,-10.069421,4.081223,4.0,B01M8I7AI4
44699,7.262714731038939,0.4371921976899405,4.986126,-8.371353,4.0,B01HRPQKN6
45108,7.261783229559343,0.43714901049870825,3.812165,4.2436943,5.0,B078WGJ32W
31759,7.255938147009189,0.4368780150108952,-3.2150805,-3.5452926,5.0,B0B6PBK89G
27190,7.2545001344298035,0.43681134445199576,1.8441976,-8.367633,3.0,B076V5CGJ4
20738,7.236427127261628,0.43597342585088733,4.4272394,-6.761548,5.0,B0B76BV9JN
23954,7.221586272259027,0.4352853594794574,-8.964578,2.1940944,1.0,B07DZ9N6X5
39506,7.2203045638227765,0.43522593564755496,5.414927,4.7099113,5.0,B07HDGMY6K
13594,7.213049239494409,0.43488955713814353,6.773291,-1.0174949,5.0,B00LNU0PFG
911,7.2021899893741805,0.43438608986315386,5.2587028,4.4821286,1.0,B014KF85IO
18086,7.1337949448586455,0.43121509128555546,1.0852512,-3.0540051,4.0,B0B8W72ZG6
9680,7.128208080807085,0.43095606757870336,7.3023577,-2.3220458,5.0,B0922N4R9Z
13645,7.1219807502986425,0.43066734993366956,5.021795,-8.964537,5.0,B003VGRDUK
42584,7.106608358755167,0.42995463994036626,4.7372174,2.5825436,2.0,B004G5ZSWA
46676,7.098671290403287,0.4295866537414772,6.2807612,2.5993402,5.0,B01FU9MWOW
45106,7.090075267013972,0.429188116418582,3.7394812,4.5047264,5.0,B07BTPDD5B
33102,7.090075267013972,0.429188116418582,3.769333,4.0765777,4.0,B00HRO3IBA
22003,7.027254987129597,0.4262755805825619,3.570961,-7.275289,3.0,B01E5PU8XO
37883,7.008326243431024,0.42539798747959573,0.6779595,-11.472665,4.0,B0B6TMBPMF
17718,7.004399847309831,0.4252159480262466,6.077714,6.3055315,4.0,B09QRB6785
13730,6.99223563493642,0.42465197880293654,-10.857348,1.8113004,5.0,B00VF91HAC
27300,6.974108383688151,0.4238115452842336,0.7381862,-11.641751,4.0,B004QORA4K
29743,6.967708383736601,0.4235148221680087,-0.5445701,2.748762,5.0,B07T8LZ66G
45115,6.961737748667948,0.42323800569037984,1.8577676,1.9676919,5.0,B095MW7M8C
19215,6.952318090494797,0.42280128219849383,5.8048687,8.520309,5.0,B09JNFHJQR
23787,6.924794283319413,0.42152519627704355,-1.3886719,-3.5150144,4.0,B012FRC3PA
29420,6.9223551217718216,0.42141210946128477,1.2501724,3.1891701,2.0,B015DJ4QYI
30462,6.922353138256141,0.4214120174995725,1.8729429,1.3476253,5.0,B002UUPWP6
20314,6.918952337927247,0.4212543462372464,-2.7487068,-3.6757717,2.0,B089ZC32BW
12190,6.900475317296274,0.4203976963651089,1.5248197,-7.937286,4.0,B003N18O88
32552,6.90004000914788,0.42037751417897024,9.870785,-4.652119,4.0,B01DR2RLDQ
17888,6.897520606555116,0.42026070714865615,0.72443056,-2.9150007,4.0,B08D7F2VZ4
12199,6.897063016066505,0.4202394918866619,4.849029,-6.6931167,5.0,B07C1RSV9C
40729,6.8969653751386755,0.42023496496156876,-0.2571201,-10.800893,5.0,B08HT5G2NM
42288,6.89426651631728,0.42010983780441286,2.0819376,5.5850616,4.0,B07HZLHPKP
30157,6.88496861814882,0.4196787594700732,-0.4491302,2.899125,3.0,B00MJ0LLVG
14406,6.875312375913676,0.41923106723433484,-3.2508938,8.774922,5.0,B06WWQ5PGT
20423,6.870633070413764,0.41901412065305144,1.6360983,1.7074779,5.0,B08FJ7TQXC
34285,6.869293547117161,0.418952016351515,6.553796,-13.189575,5.0,B01CVSS67M
2771,6.863656912376981,0.41869068512686036,3.7317574,-8.105976,5.0,B07V48GCZ7
7522,6.849917997012437,0.41805370796883223,-0.5123312,-8.76244,5.0,B01M3ULMWP
7913,6.843524278698186,0.41775727608807733,1.5658087,-7.5188913,2.0,B0791T9CV7
32212,6.842505952945563,0.4177100634641808,-3.0658407,-3.4616878,5.0,B09H5LCWN3
20462,6.837827424978657,0.41749315293165024,3.5755568,-6.0829916,5.0,B0C42BW3MJ
47825,6.831504481080813,0.41720000236426175,1.3680161,2.6271145,5.0,B08397PY82
2802,6.818835947923939,0.41661265132289227,5.1988435,4.09178,5.0,B004I1J80K
31994,6.812709331654284,0.4163286030908284,1.0731807,-12.475368,5.0,B0C9PJ9L36
15349,6.810672398753391,0.41623416479669256,4.591256,-8.502991,5.0,B000HHHGTY
31462,6.803413781791829,0.41589763363097026,0.11183349,-2.9254956,5.0,B0BM3WDL9C
3039,6.799112699343154,0.4156982226001932,5.4235983,-9.976321,3.0,B006C13X4Q
3069,6.7981722489557646,0.4156546205108629,0.59439874,-2.221557,5.0,B0791TX5P5
18447,6.788377585071,0.41520051063394653,-3.317331,-3.4528472,5.0,B09CGQ272N
31970,6.778120199038085,0.4147249475759699,8.64249,5.5797877,5.0,B0B1J89LBG
47859,6.771370797302764,0.41441202514929504,2.1489067,1.5179853,3.0,B009NW0934
36247,6.760022531972863,0.41388588566836887,4.472152,5.1357417,1.0,B00KX1J4TY
33957,6.75612327331397,0.41370510438883873,1.168882,-3.1287127,3.0,B08RLW7918
