method,n_samples,point_id,x,y,rating,parent_asin
umap,10000,269,-2.3225985,2.0962706,5.0,B07JGKCKKR
umap,10000,270,1.1046749,-1.9095898,5.0,B07DTRYMQQ
umap,10000,271,6.1966166,-1.6798407,4.0,B0787GLJNQ
umap,10000,272,0.005661147,-5.309918,5.0,B074QQP2T2
umap,10000,273,-3.6959383,-3.2386858,4.0,B075QC3TZY
umap,10000,274,0.1738586,4.2807927,5.0,B0719QH4JP
umap,10000,275,-1.3889623,4.7713265,5.0,B01MREKZDP
umap,10000,276,-3.6669471,-3.317966,3.0,B01HCVG51M
umap,10000,277,-4.8956914,0.4809342,4.0,B012D4IEUI
umap,10000,278,-1.4094652,-1.0944246,1.0,B00YEX1Y1S
umap,10000,279,-1.2672955,-4.2619214,5.0,B01MQGLIKL
umap,10000,280,-2.347454,1.8042345,4.0,B000LY1UMC
umap,10000,281,-2.4106913,1.8259412,5.0,B004WMSV76
umap,10000,282,6.1186585,-1.7646749,5.0,B005J7Y98I
umap,10000,283,-0.6579959,-2.8646421,5.0,B00KTCN43E
umap,10000,284,3.4352174,2.6181133,4.0,B019CB11IM
umap,10000,285,-1.076797,-0.80662185,5.0,B00BTVSUNI
umap,10000,286,-0.6515359,0.5337081,4.0,B00WHEUS22
umap,10000,287,2.8786826,-1.374094,5.0,B003XNSBXY
umap,10000,288,-1.8296424,-3.0887892,4.0,B00ENY0ZLS
umap,10000,289,0.017925441,3.7881296,4.0,B00IHVNMYK
umap,10000,290,6.137805,-1.7783097,3.0,B00GXXJF72
umap,10000,291,-0.038209468,1.5129375,5.0,B00DLKE8C2
umap,10000,292,-1.5844504,-4.1012425,5.0,B00C27S0M4
umap,10000,293,-2.5650997,1.9788537,3.0,B00ARDJ5BU
umap,10000,294,1.0561714,4.1777573,4.0,B008HK3U6Q
umap,10000,295,-0.59968716,3.7182267,4.0,B007Q8GOGI
umap,10000,296,1.1214892,3.9977462,4.0,B009WZRCO6
umap,10000,297,0.11236153,-5.285209,4.0,B0046W5EQI
umap,10000,298,1.2263025,3.7447767,3.0,B008ULPDIK
umap,10000,299,1.0964875,2.9713728,5.0,B008GFRBBW
umap,10000,300,-2.4401252,2.0845451,4.0,B00QU5CR6E
umap,10000,301,1.4238178,-2.0711029,2.0,B00XIUKJDW
umap,10000,302,-1.6302487,-4.1469884,5.0,B008DF53W4
umap,10000,303,-2.4697282,2.0212624,4.0,B00A4QXIRM
umap,10000,304,-1.0986837,-3.3448017,5.0,B007GFX798
umap,10000,305,-0.68021715,2.408977,5.0,B003VAGXZC
umap,10000,306,-1.6580073,-3.9593565,4.0,B005OB1TU0
umap,10000,307,-1.5260555,-3.8685584,3.0,B004TPJKEY
umap,10000,308,-1.2181672,-1.5596448,4.0,B005K69PLE
umap,10000,309,0.40771428,3.2791247,4.0,B005NHR6MU
umap,10000,310,-0.7066068,-3.8073685,2.0,B004DNWCZ6
umap,10000,311,0.05585774,3.7799423,5.0,B0058GAOO8
umap,10000,312,-2.5100677,2.0073857,5.0,B0020HRE1Y
umap,10000,313,-1.3277977,0.8956085,5.0,B00305GHAE
umap,10000,314,-4.0884066,0.8937624,5.0,B00XI3MMMA
umap,10000,315,-0.81456256,-3.324393,4.0,B0035JJJPK
umap,10000,316,-1.7273624,4.4531326,4.0,B00BWH2SWI
umap,10000,317,0.3960329,-0.38855657,4.0,B0032AN4N0
umap,10000,318,-2.6352503,1.9302983,5.0,B001Q9F0BS
umap,10000,319,-2.5212762,1.0240346,5.0,B002GP7ZT6
umap,10000,320,-0.41815367,2.419152,5.0,B002CWZ29S
umap,10000,321,6.038648,-1.7961648,5.0,B001VFUN82
umap,10000,322,-2.6461804,1.7589916,5.0,B0023B14TK
umap,10000,323,-2.6736073,2.0668116,4.0,B001DQRBSY
umap,10000,324,0.4910041,-0.36420912,5.0,B000V2MK00
umap,10000,325,0.21182512,4.4889636,4.0,B000WOGA6C
umap,10000,326,-1.6120951,-1.1840643,5.0,B00KSBB7EY
umap,10000,327,3.4276886,2.1730785,5.0,B00INZSFUG
umap,10000,328,-1.1447842,-4.0130453,5.0,B078G91T8X
umap,10000,329,-1.2880372,5.019047,5.0,B01M2BIW94
umap,10000,330,8.329522,5.910704,5.0,B0B7XZB7V1
umap,10000,331,8.341582,5.90533,5.0,B08M5KCX78
umap,10000,332,-0.5642843,-3.844162,5.0,B0C4DTCKS5
umap,10000,333,1.5078471,-0.33650503,4.0,B078PFDHN4
umap,10000,334,-3.6595848,-3.2605937,1.0,B07MKN9Q5B
umap,10000,335,-2.9504058,0.86313826,1.0,B07G5ZG3Q4
umap,10000,336,-2.8421843,1.1552889,1.0,B07G5YXYFL
umap,10000,337,-1.2230983,4.967384,2.0,B07X92YR8W
umap,10000,338,-3.4868171,-3.5957413,5.0,B07456BG8N
umap,10000,339,1.5760975,-1.5257763,4.0,B012BN15LQ
umap,10000,340,-0.029855082,-5.3053684,4.0,B0756T7R5T
umap,10000,341,0.42890394,4.2902493,5.0,B0833NKK5K
umap,10000,342,0.17425269,0.8178299,5.0,B00KL2TENQ
umap,10000,343,0.11602345,-4.07345,4.0,B008DWJ4KY
umap,10000,344,-1.6678685,-4.0448365,5.0,B01MQJ2XE6
umap,10000,345,-1.6622658,-3.9840436,5.0,B00009WBYL
umap,10000,346,-1.2221602,-4.679194,4.0,B0009X3JBU
umap,10000,347,-1.1611295,-4.649169,4.0,B07CG8G732
umap,10000,348,-2.1303248,-2.4576542,4.0,B07R8L532P
umap,10000,349,-1.2594309,-1.549866,5.0,B0076GEMGO
umap,10000,350,-1.2858373,-1.2332628,5.0,B0078YGN34
umap,10000,351,-1.6736039,-3.9037833,5.0,B009HB2USI
umap,10000,352,-2.9444797,2.9792163,4.0,B004GJ0EEI
umap,10000,353,-0.5572034,-1.7638565,4.0,B003L1ZYYW
umap,10000,354,-0.6785251,-3.9911597,5.0,B099V8GPR4
umap,10000,355,-0.62854576,3.6649177,5.0,B0BPMM75N8
umap,10000,356,-0.550378,3.6936436,5.0,B07GZMMYHT
umap,10000,357,-3.5936708,-3.5024345,5.0,B01K1O7UH0
umap,10000,358,0.15763813,3.4561806,2.0,B00OTXNUBU
umap,10000,359,3.5831447,2.8002484,5.0,B00MICP8PA
umap,10000,360,1.4059124,3.2835083,5.0,B0051VVOB2
umap,10000,361,-3.552994,-3.5962484,5.0,B07H65KP63
umap,10000,362,3.026655,2.565029,5.0,B06XD94B2F
umap,10000,363,-0.59093535,4.5712905,1.0,B07VWT32HX
umap,10000,364,-0.035146106,4.5491695,3.0,B09P664R9L
umap,10000,365,-1.4091054,3.420782,5.0,B01054S5FM
umap,10000,366,0.58868873,3.0469885,3.0,B08PFZK4YZ
umap,10000,367,0.88304317,4.376392,5.0,B08PNWVR4C
umap,10000,368,-1.2507977,0.98857117,5.0,B0887P21Z2
umap,10000,369,2.3800035,2.606241,5.0,B0BPN2DXC1
umap,10000,370,2.4257948,2.8474138,1.0,B07V4LLTSQ
umap,10000,371,-1.4916881,-4.628979,3.0,B071DGXVWB
umap,10000,372,-1.0629063,-3.9394548,1.0,B0CBWV3Q8B
umap,10000,373,3.7152827,1.1767055,5.0,B07PLFCP3W
umap,10000,374,-0.6442874,-3.5190518,1.0,B07Y8H8STR
umap,10000,375,2.2185593,2.2111418,1.0,B07H9FG9SD
umap,10000,376,-3.5756483,-3.442076,5.0,B07PGL2N7J
umap,10000,377,3.4246035,0.15694636,5.0,B0896VGNF7
umap,10000,378,-1.4425199,3.4170952,5.0,B01LZJGEI2
umap,10000,379,-1.4544028,3.4149282,5.0,B074512LY1
umap,10000,380,2.661038,0.99982345,1.0,B09JKYBVJD
umap,10000,381,-1.5310094,-4.015042,3.0,B06XDSMDKV
umap,10000,382,-2.1057796,-1.7745336,5.0,B008GVOVK0
umap,10000,383,-2.0708416,-1.7560358,5.0,B075X8471B
umap,10000,384,2.2073166,1.6253457,5.0,B00TOVTZ7K
umap,10000,385,-0.628273,-4.0800543,5.0,B07P1FN7KQ
umap,10000,386,-2.0396755,2.91212,5.0,B075M3G8SV
umap,10000,387,-3.7003973,-3.3418164,5.0,B01K8B8YA8
umap,10000,388,-0.7831499,-3.838853,5.0,B073VC4KGT
umap,10000,389,-1.412682,3.421322,4.0,B01M60S5H2
umap,10000,390,2.5476043,3.7347314,5.0,B0122TWDH4
umap,10000,391,2.741395,1.4535712,1.0,B0B9GFKYSZ
umap,10000,392,6.0712395,-1.6185421,1.0,B008I646WG
umap,10000,393,-0.53588235,0.29971012,5.0,B07454F4JH
umap,10000,394,5.982081,-1.9873239,5.0,B0C617749R
umap,10000,395,-1.1328758,3.5686858,3.0,B00DOPW5L0
umap,10000,396,2.2860603,-0.8028767,5.0,B00DS4BLLW
umap,10000,397,0.6078024,3.270005,5.0,B005TUQV0E
umap,10000,398,3.41398,1.9178859,1.0,B0B2CJ3YSP
umap,10000,399,-1.1531941,3.3960881,1.0,B093DR9RWD
umap,10000,400,-2.85369,1.3024161,5.0,B08F6GPRH6
umap,10000,401,3.3797624,3.2194204,5.0,B08JQCJZQM
umap,10000,402,-3.704376,-3.2814536,5.0,B07KTYJ769
umap,10000,403,-0.57778054,4.2640553,5.0,B0BFVWWFZP
umap,10000,404,-1.2789526,-1.4865435,5.0,B09QLBKCZ3
umap,10000,405,-3.5609376,-3.5272975,5.0,B08F1P3BCC
umap,10000,406,2.453429,-1.8792714,1.0,B08L3PV71G
umap,10000,407,2.8527086,2.9247503,5.0,B09V19FR6M
umap,10000,408,3.5068681,0.24793959,5.0,B0B74ZCLQ7
umap,10000,409,0.50645536,-5.54941,5.0,B0BMT6TQSK
